BankURL,UserName,ReviewRating,UserLocation,ReviewTitle,comments,ReviewDate
panaceafinancial.com,Ashley,5,US,Great experience,"I recently refinanced my private student loans with Panacea. It was a great option for me as my monthly payments are now manageable on a PGY-1 salary and I was offered a better interest rate (without the hassle of a co-signer!) than the other companies I applied with. My primary care banker, Raquel, stayed in touch throughout the process and was available via phone and email to answer my questions and make the process very smooth.  I highly recommend this service to other physicians with substantial private loan debt.","Date of experience: October 09, 2022"
panaceafinancial.com,Chloe Balanda,5,US,So happy to have found Panacea,"I have tried multiple other loan refinance companies in an attempt to consolidate and/or refinance my student loans. They always seemed to find a reason to decline my application. When I found Panacea, I had doubts initially. They quickly dissipated after working with my primary care banker Raquel. She made this process smooth and easy. I am so glad I made the decision to go with this group. I am looking forward to having just one monthly payment with one (lower) interest rate.","Date of experience: September 21, 2022"
panaceafinancial.com,Genesis Nieves,5,US,Easy and helpful!,"I had the best experience with Panacea!! I??ve been struggling with credit card debt since college. I??ve applied to a myriad of companies for a loan to pay them off, and their response was I had too much revolving credit. ??That??s why I need your help!? Panacea made this process so easy and effortless. I am so happy I came across Panacea!!","Date of experience: September 08, 2022"
panaceafinancial.com,Julio,5,US,Excellent service,Excellent service. I feel like those of us in the medical field are not well catered to by most financial services. This is especially true early on in our careers. Thankfully Panacea understands and makes it easy. I hope to continue to go to them as I progress in my career. I hope they get into the physician home loan business too.,"Date of experience: September 06, 2022"
panaceafinancial.com,Adam Gutwein,5,US,Simply Wonderful Service,I can't say enough good things about Panacea Financial and Brandon Finazzo.  They closed a loan on my practice in less than 4 weeks and provided amazing customer care.  Would highly recommend to anyone looking for a great bank that takes care of their customers.,"Date of experience: November 30, 2021"
panaceafinancial.com,Cano,5,US,Bought a dental office,"Bought a dental office. Brandon, Shannon, and Ellie were the main ones I worked with. Very helpful and polite people. Made the process a Breeze. Shannon would even reply at 9pm. Much smoother process than dealing with a huge bank where I felt like a number.","Date of experience: September 30, 2022"
panaceafinancial.com,Hollis O'Nell-Meyer,5,US,Simple. Easy. Great rates.,"It was wonderful to find a financial institution that attributed appropriate value to a physician's training towards obtaining credit. Despite being online, it was a personable yet still seamless experience. Our primary care banker, Parker, was wonderful to work with together.","Date of experience: September 13, 2022"
panaceafinancial.com,Melvin Santana,5,US,Excellent service!,"Working with Panacea was a very good experience. They assigned a personal banker who was Parker. He was very helpful, answered all my questions and emails in timely manner. Within 48 hours the loan process was completed. Very efficient and easy.","Date of experience: September 19, 2022"
panaceafinancial.com,Dr. Afia,5,US,Panacea bank is truly a life saver,"Panacea bank is truly a life saver. They provided immense financial support for my residency application and moving expenses into residency. They have excellent communication and customer service, unbeatable rates with a very easy application process and assigned me to an incredible personal banker. I truly feel so lucky to have been introduced to them and remain thankful for all their support.","Date of experience: August 12, 2022"
panaceafinancial.com,Leydianis,5,US,Everything was easy,"Everything was easy. The banker's staff is so helpful. They guide me in every step. They will assign a specific person to help you with your loan. Therefore that person will know your application pretty well, so no mistake can happen.","Date of experience: October 03, 2022"
panaceafinancial.com,Joanna Abaraoha,5,US,A true stress reliever,"I was moving for residency which costs a lot more money than anticipated, especially with inflation. I didn't have too much money saved despite working throughout medical school. I wasn't financially prepared for the move, so the loan was beneficial. I was able to pay off the credit cards I used and raise my credit score. The stress of my financial situation, on top of the stress of intern year, was negatively impacting my health, so this loan saved me.","Date of experience: August 03, 2022"
panaceafinancial.com,GREY MGAG,5,US,I requested a loan to Panacea?,"I requested a loan to Panacea financial. I am a first year resident and, as we know, residency is a financial burden due to moving expenses and settle down in a new city. Mr. Parker, mi financial advisor was spectacular. He helped me with the application and he was always available yo respond any questions I had. Panacea financial over achieved all my expectations.","Date of experience: July 15, 2022"
panaceafinancial.com,David Wright,5,US,It has been a pleasure getting to join?,"It has been a pleasure getting to join the Panacea community. The process was incredibly simple and without stress. As a starting resident out of medical school, there are a lot of big bills with a marginal income. Panacea believes in the future potential of starting physicians, and I am truly grateful. I would highly recommend this company to all of my colleagues!","Date of experience: July 12, 2022"
panaceafinancial.com,John Jackman,5,US,Thank Goodness for Panacea...,"Working with Panacea has been an amazing experience! The application process was transparent, quick, and very easy. Panacea is a financial institution that truly knows the unique financial situation of new residents and offers amazing products to help consolidate debt at great interest rates to allow us to get back on the financial track. I highly recommend Panacea!","Date of experience: July 09, 2022"
panaceafinancial.com,Eric Zuniga,5,US,Panacea offers what other banks do not,The majority of commercial banks do not take into account the trajectory of individuals in medicine. They do not accurately assess our financial risk  and charge us at interest rates that are inappropriate. Panacea offers loans that definitely takes that into consideration. I highly recommend Panacea to anyone in medicine.,"Date of experience: July 22, 2022"
panaceafinancial.com,The Scott??s,5,US,The process was transparent,"The process was transparent, quick and seamless. I was immediately assigned with a personal banker, Raquel Powers, from the beginning of the application. She handled everything from the beginning and she was very responsive whenever I had any questions regarding the application process.","Date of experience: August 12, 2022"
panaceafinancial.com,Andrew S,5,US,Impeccable,"Alex, my primary Loan representative, was by far the most professional and diligent interface I??ve ever had with any loan institution. He facilitated the timely completion of a PRN loan I needed during my transition to residency. Helped tremendously with the moving and apartment hunt. Can not begin to express how smooth the experience was . I know I will be consulting Panacea for much larger investments down the road when it??s time to establish a practice.","Date of experience: June 29, 2022"
panaceafinancial.com,Ryan Williamson,5,US,How Banking Should Be!,"From my first time reaching out for information to Panacea I was greeted warmly, respectfully, and with a sense of urgency to help me with my banking needs. Every Panacea financial professional I worked with (especially Raquel) was fantastic and quick to help me navigate their application process. I cannot say enough good things about this bank. They care deeply for the unique financial needs of medical professionals and I am beyond grateful to them for their help.","Date of experience: June 30, 2022"
panaceafinancial.com,Dr. Doodle,5,US,5 star service,"Excellent experience! I received funding exactly 4 business days after initially contacting Panacea regarding a physician loan. The rate I received was hands down the best on the market by a long shot. Alex, my personal banker was phenomenol and did a great job keeping my informed every step of the way. I'm a graduating resident who needed the money for credit card consolidation and to hold me over until starting work as an attending physician. Highly recommend this bank!","Date of experience: June 24, 2022"
panaceafinancial.com,Alex,5,US,Best Banking Experience I've Had as a Medical Student,"Super easy process setting up accounts and applying for student PRN loan. Communication was prompt, pleasant, and always helpful, and everything was well-explained. Overall I'm grateful for an institution that understands and caters to my situation as a medical student/trainee, as opposed to other banks and lenders.","Date of experience: June 30, 2022"
panaceafinancial.com,Carlos C.,5,US,"A simple, fast, and friendly experience","The PRN Loan process was simple and fast. As soon as the application was submitted, a member of the team contacted me and offered great customer service and guidance with the entire process. It made the experience a pleasant one.","Date of experience: September 13, 2022"
panaceafinancial.com,Anonymous,5,US,SO HELPFUL!,"Panacea financial helped boost my credit score, pay off all my credit cards, and finance my move across the country for residency. The Panacea Financial employees were extremely professional, helpful, and easy to get in touch with. The whole process was extremely seamless. I highly recommend them to anyone in need of some financial help as an MS4 (and honestly anywhere in their medical training).","Date of experience: May 12, 2022"
panaceafinancial.com,Vasily Rozenbaum,5,US,Best Physician Financial Institution,"Hands down the best financial institution there is for physicians. Very accommodating, easy to work with, no hassle, quick turnaround times for approvals, exceptional bankers (Parker Beller being one of them), great rates, no hard credit checks, quick disbursements, and the list goes on. I have received two loans with Panacea and couldn't be happier. Perfect for consolidating debt by paying down high-interest cards, relocation, down payment for a home, or unexpected expenses. Highly recommend!","Date of experience: June 16, 2022"
panaceafinancial.com,Ana Nelson,5,US,Excellent Primary Care Banker in Raquel Powers,"Raquel Powers was incredibly helpful with my loan application process. She was friendly, prompt with her responses, and well informed enough to answer all of my questions with detail. I recommended her to another one of my 4th year friends after having such a positive experience.","Date of experience: July 20, 2022"
panaceafinancial.com,Prince,5,US,"Fast, easy and effortless",Easiest and most no hassle loan approval process I have seen. Application was straight forward and they did not need a zillion financial/credit worthiness information like other loan companies. I guess it makes sense since they use your medical education credentials for approval.,"Date of experience: July 18, 2022"
panaceafinancial.com,Candace,5,US,Super easy process and great customer?,"Super easy process and great customer service. I had the chance to work with Parker, and he was absolutely amazing. He would answer my emails in a timely manner and made this process so smooth. Would highly recommend this loan service to everyone!","Date of experience: August 19, 2022"
panaceafinancial.com,Sheridan Reed,5,IT,I was very worried about how to afford?,I was very worried about how to afford the move across the country to a new state for residency. I was about to use Panacea to secure a loan in less than a week(from the first conversation I had with my banker to deposit of funds) and feel a lot more comfortable about moving. My banker Alex worked closely with me to answer all my questions and make sure my needs were being met.,"Date of experience: April 27, 2022"
panaceafinancial.com,Jon,5,US,Timely and straightforward,"Timely and straightforward. I needed a personal loan to bridge from fellowship to my first job as an attending and they were easy to work with and, most importantly, do not reject the application based on debt to income ratio based off your fellowship income.","Date of experience: August 02, 2022"
panaceafinancial.com,Addis T,5,US,Great customer service!,"The Pancea team represents among the highest levels of professional service I have experienced. Great customer support from beginning to end of the process. The team are friendly, well informed, and go the extra mile to respond to questions at every stage. I would recommend them unreservedly.","Date of experience: June 25, 2022"
panaceafinancial.com,BL,5,US,I have gotten into some debt during?,I have gotten into some debt during residency. I met with a financial planner to get out of debt. This loan helped me pay off my credit cards and consolidate my debt. Everyone was so helpful and quick to respond. The customer service is incredible. I had the loan in my bank account in no time and am on the way to being debt free,"Date of experience: May 18, 2022"
panaceafinancial.com,Nicholas Scapini,5,US,"Great rates, no surprises, excellent service",Excellent experience working with Panacea. Their rates are competitive and their transparency is second to none. Alex took the time to walk me through every step of the process and answered all my questions. I would highly recommend working with them.,"Date of experience: August 08, 2022"
panaceafinancial.com,Harpreet Tsui,5,US,Medical Practice Funding,"I am opening a solo practice and needed some funding. I cannot tell you how EASY it has been working with Panacea. The process takes minutes, they fund in a few days, and EVERYONE is so nice and wants to make it all work for you. I am thrilled, I will be recommending them to everyone I know.","Date of experience: June 17, 2022"
panaceafinancial.com,Santos,5,ID,Amazing service for fully licensed?,"Amazing service for fully licensed?Amazing service for fully licensed physicians, residents and medical students alike! Panacea distributes your funding within hours of signing your loan documents and do not give a penny less than what you applied for!","Date of experience: July 29, 2022"
panaceafinancial.com,farah,5,GB,Very straight forward loanA very simple way to do all the money-related transactions. it is easy and safe. application?,"Very straight forward loan application without any hassle, and competitive rate compared to my other bank. I was assigned a ""Primary Care Banker"" named Parker Beller who was tremendously responsive to my questions, including months after the loan was disbursed. I have recommended Panacea to other physicians.","Date of experience: May 15, 2022"
panaceafinancial.com,Steven mitchell,5,US,Great team,"The team at Panacea worked hard to get me approved twice!  They are extremely knowledgeable and helpful, and I never felt like I could not get ahold of them. Theyve earned a client for life, great work Brandon, Sandy, Shannon, and all the rest behind the scenes!","Date of experience: July 14, 2022"
panaceafinancial.com,Britta,5,US,Fantastic experience all around,"Fantastic experience all around.  Easy to navigate website and application process.  Quick, friendly, professional communication.  I had my funds approximately 72 hours from submitting my documentation.  I highly recommend Panacea for lending needs!","Date of experience: July 29, 2022"
panaceafinancial.com,Shawn,5,US,Very pleased to work with Panacea,Very efficient to work with Panacea! They are prompt to respond to questions/concerns. They assign a personal banker who as always available to help as well! I do not have anything negative to say about them!!,"Date of experience: July 19, 2022"
panaceafinancial.com,Amanjung Singh,5,US,Best physician loan available in the?,"Best physician loan available in the market. Would like to thank Mr. Alex, my primary banker, who helped me throughout the whole process, very professional, knowledgeable and easily approachable. Approved my loan in few hours. Had a great experience with panacea financial. Would highly recommend to my colleague residents.","Date of experience: April 19, 2022"
panaceafinancial.com,Chukwunonso Azubuogu,5,GB,It works!,"Initially, I was skeptical, expecting to be declined but Panacea fulfiled their promise. A true life saver for ""this"" intern. My contact person, Parker was diligent snd helpful all the way. Thanks Panacea Financial for providing such services.","Date of experience: August 04, 2022"
panaceafinancial.com,Growth Hacker Media,5,US,Satisfied Rising Intern,"As a rising intern who is challenged with moving over 2k miles for residency, Panacea has made the financial portion of this challenge easy. They provided a prn loan, which takes into account medical student debt and lack of income. The process is smooth and user-friendly, indicating Panacea's experience and operations are solid.","Date of experience: April 08, 2022"
panaceafinancial.com,Rob Mazziotta,5,US,Great service!,"I needed some extra money to close on a construction loan.  This was the easiest and most efficient encounter I??ve ever had with a bank.  Parker was great in coordinating my loan, always available and always helpful. I would recommend Panacea to any physician or professional who needed a quick loan and great service.","Date of experience: April 22, 2022"
panaceafinancial.com,Leslie Wenning,5,US,Panacea is wonderful!,"I had a wonderful experience obtaining a loan from Panacea. My primary care banker, James Burnett, answered all of my questions promptly and kept me updated on the entire loan process. The concierge service is available 24/7 and allows you to speak with a helpful human right away. Once I was approved for the funds, I received them in 1 business day via my new Panacea checking account. The whole process was stress-free, intuitive, and fast. Thank you so much Panacea for your wonderful customer service!","Date of experience: April 26, 2022"
panaceafinancial.com,J Smith,5,US,Loan in residency,I am a resident physician transitioning from the end of residency to becoming an attending.  I needed a loan to help with moving and relocation expenses and Panacea was able to help.  The qualification process was effortless and I got my loan approved and funds disbursed in a little over a week.  Raquel Powers was my main coordinator through the process and was amazing. Able to answer questions and help me successfully secure my loan.  I recommend anybody in a similar position to look at Panacea if needing a loan for expenses.,"Date of experience: May 14, 2022"
panaceafinancial.com,Jordan Elizabeth Jones,5,US,Excellent customer service,"Although the prn loan processing took longer than expected, my primary banker James kept me updated every step of the way. Excellent customer service. I also ended up choosing to open a checking account with them. You get a discount on the APR for your loan if you pay for it through one or their bank accounts.","Date of experience: April 15, 2022"
panaceafinancial.com,Denis M,5,US,Helpless no longer- Thanks Panacea,"My experience with Panacea was extremely smooth and helpful. Unfortunately, I found myself in a position where I needed funds but was constantly being denied by every financial organization. I didn't think I could get a loan at all and was pretty helpless (my credit score is 640). Panacea approved my loan request and did it very fast (1-2 day approval and dispersal of funds). Raquel Powers was my loan officer and she kept me updated throughout the whole process. She is a blessing. I will be coming back to them for future loans for sure!","Date of experience: May 12, 2022"
panaceafinancial.com,Shane Welch,5,US,Panacea Financial is wonderful to work?,"Panacea Financial is wonderful to work with.  Their rates are incredible and they make the whole process of using them for banking and lending services very easy.  If you are a medical professional and need a bank that understands your needs, you can't go wrong choosing Panacea!","Date of experience: May 26, 2022"
panaceafinancial.com,Kelly Tivis,5,US,Financing approved in record time,"When another lender was unable to come through on financing a dental clinic acquisition managed by our business brokerage firm, we called Panacea Financial and asked if they could provide the buyer with financing and help us get the deal closed by the end of the month (within a couple of weeks).  Brandon, Stephanie and Shannon and the other members of their team at Panacea Financial worked diligently to get financing approved in record time so that we could close as scheduled.  Their efforts were and are very much appreciated!","Date of experience: April 29, 2022"
panaceafinancial.com,Carl Grimes,5,US,CBI is very impressed with the team at?,"CBI is very impressed with the team at Panacea. They worked with us and the buyer to make the deal happen. We felt they were on our team and not adversarial, like many lenders.If you are a broker or a borrower, Panacea is a great to work with to get your deal to the finish line.","Date of experience: May 19, 2022"
panaceafinancial.com,Dr Miller,5,US,Best choice for loan,"My experience with Panacea has been fantastic. Super easy to apply, provided an awesome deal for a physician loan and the staff (Alex) was super helpful and attentive to needs. I would highly recommend them to my friends and family.","Date of experience: August 03, 2022"
panaceafinancial.com,Nicholas Heiser,5,US,Awesome for new doctors,"Everyone was extremely helpful and made the process painless.  I love that they understand the financial struggles that graduating medical students and new residents go through and have programs specifically for that.  I had a decent amount of credit card debt from all of the expenses involved with school, and wanted to pay that off and have some money left over for moving expenses to my residency.  Panacea's loan was perfect for this, and the fact that I don't have to start payments until after the first year was great.","Date of experience: April 05, 2022"
panaceafinancial.com,Jesus,5,US,I can??t even begin to count the amount?,I can??t even begin to count the amount of banks and credit unions that denied me a loan during medical school for residency applications and moving expenses due to my medical school loan burden. The only option I had were high interest credit cards that have taken over most of my spare income. Panacea was extremely helpful throughout the application process and at last been able to qualify for a loan to pay off the credit cards that have been burying me. I finally feel like I have breathing room and am thankful a financial institution like this exists to assist early career physicians and residents.,"Date of experience: June 24, 2022"
panaceafinancial.com,Ryan K,5,US,Best experience ever,They made everything run so smoothly. My banker Alex took the time to answer all my questions and checked in with me regularly. Felt very taken care of and I know I will continue working with them because of the level of service I received.,"Date of experience: July 06, 2022"
panaceafinancial.com,Tigress,5,US,Residency relocation loan,"I was contacted the same day I made an inquiry. My primary banker was very helpful in explaining the plan products and conditions. I received loan within 10 days of applying. Everything went smoothly and loan terms are fair, will definitely recommend!","Date of experience: June 13, 2022"
panaceafinancial.com,Christian Martinez,5,US,Excellent experience,Excellent experience. Fast and efficient process. Always willing to help and answer to questions and concerns. Great interest rates. Raquel Powers was extremely helpful during all the process. I recommend it to anyone who needs a Student Loan Refinancing.,"Date of experience: May 27, 2022"
panaceafinancial.com,Alexey Ryskin,5,US,From start to finish,"From start to finish, very efficient, great communication and help getting the loan quickly. Panacea was supportive every step of the way. Got my loan with 10-14 days. Great experience. Thank you!","Date of experience: September 07, 2022"
panaceafinancial.com,Dr. S Fields,5,US,Alex was amazing!,Alex was amazing! He made this process super easy for me during a very hectic transition from medical school to residency. I appreciate everything he and the team at Panacea Financial did for me and would definitely use their services again!,"Date of experience: June 24, 2022"
panaceafinancial.com,Samantha Turner,5,US,4th Year Medical Student Loan,"Mr. Alex Kugler and the entire Panacea Financial team were absolutely fantastic! I have truly never experienced customer service from a bank like I have with Panacea. Their 4th year medical student loan was so fast and easy to obtain! I highly recommend them for any fourth year medical student who has matched and needs extra funds for moving expenses/ to pay off any debt obtained during fourth year of medical school. This company has the best rates for all loans/refinancing of loans/checking/savings accounts on the market, and I am so happy that I decided to bank with them!! Cannot recommend this company enough!","Date of experience: June 08, 2022"
panaceafinancial.com,Bretty Aziz,5,US,Overall wonderful experience,"Customer service was great, very kind and accommodating. The process was stress free and my banker was more than happy to answer any questions I had.  The application was simple to complete and the funds came quickly.  It's a great option for people in the medical field.","Date of experience: April 12, 2022"
panaceafinancial.com,Doris Canes,5,US,Excellent experience with Panacea?,"Excellent experience with Panacea Financial. I am a medical resident. Alex was my primary care banker. I can't thank him enough for helping me and guiding me during this process. I got my PRN loan approved, and the fund was in my checking account in less than 48 hrs.","Date of experience: April 18, 2022"
panaceafinancial.com,David,5,RS,Truly a VIP experience,"Truly a VIP experience.  Panacea has a concierge phone number with actually a real person who answers your call rain or shine. Beside of that number. they actually assign a personal banker who knows you well.  It is very convenient especially for busy professionals. I moved my banking from a large institution to Panacea which saves me tons of time by not being required to be at physical location; able to do my transactions wherever I am, without being in a long  waiting line. Imagine working late and able to reach someone long after the normal daytime hours  to help you do your banking transactions , when most banks are closed. That is such a nice unique  privilege.","Date of experience: July 14, 2022"
panaceafinancial.com,Dr. KR,5,US,Amazing service for fully licensed?,"Amazing service for fully licensed physicians, residents and medical students alike! Panacea distributes your funding within hours of signing your loan documents and do not give a penny less than what you applied for!","Date of experience: July 28, 2022"
panaceafinancial.com,Angie Saulabiu,5,US,Great experience with Alex,"Alex was my primary banker and he was amazing! Communication was perfect, I was kept in the loop for everything and he went above and beyond to make sure I got what I needed. Can't recommend Alex and Panacea enough. I am thankful and grateful.","Date of experience: May 31, 2022"
panaceafinancial.com,Michael M,5,US,Raquel Powers did an amazing job?,"Raquel Powers did an amazing job helping me find a loan that was suited to my needs, walking me through each step, and then helping me to create a checking account. Really outstanding communication! (Note, I never write reviews so I was genuinely impressed).","Date of experience: April 19, 2022"
panaceafinancial.com,Imran Ali,5,US,It is great experience to speak with?,It is great experience to speak with agents of panacea financial. Very reasonable rates to pay and important thing I have to pay only 7.5% interest and don??t have to pay capital amount in first 2 years . I would recommend to everyone,"Date of experience: June 22, 2022"
panaceafinancial.com,Rachael,5,US,Great for a medical school to residency transition loan,It is really hard to navigate the time when you are transitioning from medical school to residency financially if you do not have rich parents. You have too many loans to get a personal loan from a regular bank and cannot consolidate your student loans until after your medical school submits the documentation that you have graduated. Panacea financial is one of the few financial institutions that understand this and does not hold it against you. They were very easy to work with and I can thank them for being able to put a security deposit and first month's rent down in the area I am moving to for residency.,"Date of experience: May 06, 2022"
panaceafinancial.com,Tom Latosek,5,US,Panacea and specifically Parker were?,Panacea and specifically Parker were extremely helpful with helping me refinance my private student loans! The customer service I received exceeded all of my prior banking experiences.,"Date of experience: July 30, 2022"
panaceafinancial.com,Saul Morales,5,US,"Easy process, great customer service",Needed a loan for debt consolidation. Raquel Powers was my primary care banker. She was very helpful. The application process was straightforward and only took a few days to get the loan approved/funded.,"Date of experience: August 10, 2022"
panaceafinancial.com,John Park,5,US,I'm graduating from dental school in?,"I'm graduating from dental school in June but I needed some extra finance for living expenses until licensed. I'm very pleased and grateful to Panacea Financial. All team members are professional, efficient and friendly. Definitely recommend.","Date of experience: May 11, 2022"
panaceafinancial.com,Peter Botros,5,US,Great experience all-around,"Great experience all-around. Quick and easy loan application with all the essentials, great correspondence by the team. Thank you guys for everything, following up with all emails and making the process super smooth. Highly recommend.","Date of experience: June 02, 2022"
panaceafinancial.com,DG,5,US,Excellent all-around,"Excellent response time, very respectful, and highly committed to helping achieve what I needed. With them understanding the lives of healthcare professionals and curating their business towards them, I would highly recommend them as your first choice.","Date of experience: April 06, 2022"
panaceafinancial.com,Zachary Baird,5,US,Truly a phenomenal experience,Truly a phenomenal experience. Application process was easy and the entire process only took 1 week. All staff members were friendly and easy to work with. Highly recommend for physicians/healthcare professionals in training.,"Date of experience: June 17, 2022"
panaceafinancial.com,third year IM resident,5,US,3rd year IM resident,"I researched this service extensively prior to using them to ensure they were not a scam. They are a division of Primis bank and legitimate. What you see on their website in regards to personal loans is what you get. Simply made a an online account on their website, uploaded required documents, and someone emailed me within a couple hours with a banker. All questions were answered through email and was invited to speak over the phone if I wanted. Everything was approved over the course of a couple of days and I received funds same day as signing my contract. Would recommend to my colleagues and would use again if necessary","Date of experience: April 14, 2022"
panaceafinancial.com,V.MD,5,US,Friends staff,"Friends staff, prompt responses with frequent reminders, updates; organized. access to staff 24/7 with < 24 hr response by primary account manager. professional. amicable. highly recommend exploring services offered by company.","Date of experience: May 12, 2022"
panaceafinancial.com,Matthew Emeka,5,US,good experience from happy costumer?,good experience from happy costumer totally satisfy with your services,"Date of experience: December 22, 2021"
panaceafinancial.com,Steven Wells,5,US,A Marvelous experience,I had a great experience with the team at Panacea financial. Raquel was awesome. She walked me through each step and patiently answered all my questions. What a delight. I highly recommend them.,"Date of experience: August 01, 2022"
panaceafinancial.com,Robert,5,US,Don??t look anywhere else!,Refinancing my loans could not have been easier. A few emails and text messages and a check was sent over to get rid of my high federal interest rates. I can see Panacea becoming our programs go to company for loan refinancing.,"Date of experience: April 14, 2022"
panaceafinancial.com,Jerel,5,US,It??s just as advertised,It??s just as advertised. A bank just for doctors. It was a seamless process to refinance my private loans and provide me with some temporary financial relief while I complete my training,"Date of experience: August 13, 2022"
panaceafinancial.com,Anna Seime,5,US,5 star experience,I had a fantastic experience working with Panacea and my banker Rob Borcherding! They worked with me every step of the way to help make my dream of purchasing my own dental practice a reality. I recommend them without hesitation.,"Date of experience: March 31, 2022"
panaceafinancial.com,Touleen,5,US,Med student loan,"I was able to get a medical student loan with no co-signer, and my primary care banker walked me through the entire process and stayed in touch with me the entire time and answered all my questions. Highly recommend.","Date of experience: May 14, 2022"
panaceafinancial.com,rider,5,US,Wonderful experience,"Wonderful experience. Strict with requirements around training level/status but very smooth, fast and responsive. Less than a week from start to finish. Raquel was great to work with! Highly recommend.","Date of experience: July 01, 2022"
panaceafinancial.com,Casey,5,US,Pancea was incredible,"Pancea was incredibly fast and easy, they approved my loan and my banker was incredibly responsive. If I ever need another personal loan I couldn't imaging going elsewhere.","Date of experience: August 24, 2022"
panaceafinancial.com,AS,5,US,Very responsive,"Very responsive, polite, and informative. I was aware of what was going on with my application the entire time. Process of obtaining a loan and setting up autopay and the accounts was a breeze.","Date of experience: July 02, 2022"
panaceafinancial.com,Derek Liu,5,US,Alex Kugler was fantastic!,"Alex Kugler was a fantastic banker! He went above and beyond, answering all my questions promptly and in-depth. I appreciated him jumping on the phone with me to discuss my options, and for his attention to details.","Date of experience: April 04, 2022"
panaceafinancial.com,Wesley,5,US,Seamless and highly personalized,Seamless and highly personalized experience with excellent customer service!,"Date of experience: November 20, 2022"
panaceafinancial.com,Kay,5,US,Everyone I interacted with was kind,"Everyone I interacted with was kind, helpful, efficient and knowledgeable. I truly felt like everyone worked hard to help me figure out and secure the best option for me. Highly recommend them.","Date of experience: June 20, 2022"
panaceafinancial.com,Johnathan Emahiser,5,US,Love it,"Love it. Very competitive interest rates on checking/savings, fair interest rates and grace period on PRN loan, and excellent customer service. Would recommend. Almost worth going to medical school to get it.","Date of experience: April 09, 2022"
panaceafinancial.com,Spinosaurus D,4,US,Panacea really helped me when I needed?,"Panacea really helped me when I needed it. I got denied a loan by my bank, but Panacea was able to assist me. The contact person was also very nice and assisted me with every question I had.","Date of experience: June 22, 2022"
panaceafinancial.com,Alexandra Lentz,5,US,Great service!,"The refinancing experience was easy, and Raquel was a great help! Very responsive whenever I had questions and friendly service whenever I needed it. Not to mention a great interest rate for my loan!","Date of experience: May 18, 2022"
panaceafinancial.com,Megan Young,5,US,Awesome experience,Alex was very helpful and guided me with each step. He was thorough and provided excellent communication so there was no long periods of waiting or not knowing what to do next. Highly recommend.,"Date of experience: June 06, 2022"
panaceafinancial.com,Arjun Arya,5,US,Incredible.,"I mean what can I say, easily the most incredible experience I??ve ever had with a bank. The personal banker situation is fantastic, service is excellent, everything is easy - really, the way things should be.","Date of experience: April 04, 2022"
